idsales,sales_idcust,sales_idvariant,sales_mililiter,sales_totalml,sales_idbotol,sales_hargavariant,sales_hargabotol,sales_hargatotal,sales_diskon,sales_hargadiskon,sales_date,sales_author,sales_status
4797,666,57,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,2.0000000000000000e+01,1.2000000000000000e+04,"2007-04-02","OLLA",1
4798,666,125,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,2.0000000000000000e+01,1.2000000000000000e+04,"2007-04-02","OLLA",1
4799,666,125,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,2.0000000000000000e+01,1.2000000000000000e+04,"2007-04-02","OLLA",1
4800,667,128,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,2.0000000000000000e+01,1.2000000000000000e+04,"2007-04-02","OLLA",1
4801,667,95,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-04-02","OLLA",1
4802,673,69,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,2.0000000000000000e+01,1.2000000000000000e+04,"2007-04-02","OLLA",1
4803,674,60,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,2.0000000000000000e+01,1.2000000000000000e+04,"2007-04-02","OLLA",1
4804,650,42,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-04-02","OLLA",1
4805,649,43,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,2.0000000000000000e+01,1.4000000000000000e+04,"2007-04-02","OLLA",1
4806,649,164,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
4807,649,76,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
4808,651,164,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
4809,656,164,1.5000000000000000e+01,2.5000000000000000e+01,52,2.0000000000000000e+03,0.0000000000000000e+00,3.0000000000000000e+04,0.0000000000000000e+00,3.0000000000000000e+04,"2007-04-02","OLLA",1
4810,656,155,7.0000000000000000e+00,1.0000000000000000e+01,62,3.0000000000000000e+03,0.0000000000000000e+00,2.1000000000000000e+04,0.0000000000000000e+00,2.1000000000000000e+04,"2007-04-02","OLLA",1
4811,655,164,1.5000000000000000e+01,2.5000000000000000e+01,52,2.0000000000000000e+03,0.0000000000000000e+00,3.0000000000000000e+04,0.0000000000000000e+00,3.0000000000000000e+04,"2007-04-02","OLLA",1
4812,652,154,7.0000000000000000e+00,1.0000000000000000e+01,62,3.0000000000000000e+03,0.0000000000000000e+00,2.1000000000000000e+04,2.0000000000000000e+01,1.6800000000000000e+04,"2007-04-02","OLLA",1
4813,653,57,5.0000000000000000e+00,7.0000000000000000e+00,62,2.0000000000000000e+03,0.0000000000000000e+00,1.0000000000000000e+04,0.0000000000000000e+00,1.0000000000000000e+04,"2007-04-02","OLLA",1
4814,653,98,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
4815,661,137,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,2.0000000000000000e+01,1.2000000000000000e+04,"2007-04-02","OLLA",1
4816,661,150,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,2.0000000000000000e+01,1.2000000000000000e+04,"2007-04-02","OLLA",1
4817,661,135,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,2.0000000000000000e+01,1.2000000000000000e+04,"2007-04-02","OLLA",1
4818,661,67,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,2.0000000000000000e+01,1.2000000000000000e+04,"2007-04-02","OLLA",1
4819,661,67,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
4820,663,43,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,2.0000000000000000e+01,1.4000000000000000e+04,"2007-04-02","OLLA",1
4821,663,43,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-04-02","OLLA",1
4822,664,164,5.0000000000000000e+00,5.0000000000000000e+00,46,2.0000000000000000e+03,6.0000000000000000e+03,1.6000000000000000e+04,0.0000000000000000e+00,1.6000000000000000e+04,"2007-04-02","OLLA",1
4823,665,143,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,2.0000000000000000e+01,1.2000000000000000e+04,"2007-04-02","OLLA",1
4824,665,92,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,2.0000000000000000e+01,1.2000000000000000e+04,"2007-04-02","OLLA",1
4825,1453,137,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
4826,1453,81,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
4827,1454,62,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
4828,1455,65,3.6000000000000000e+01,6.0000000000000000e+01,59,2.0000000000000000e+03,6.0000000000000000e+03,7.8000000000000000e+04,0.0000000000000000e+00,7.8000000000000000e+04,"2007-04-02","OLLA",1
4829,1455,123,2.1000000000000000e+01,3.5000000000000000e+01,56,2.0000000000000000e+03,6.0000000000000000e+03,4.8000000000000000e+04,0.0000000000000000e+00,4.8000000000000000e+04,"2007-04-02","OLLA",1
4830,1455,140,2.1000000000000000e+01,3.5000000000000000e+01,58,2.0000000000000000e+03,6.0000000000000000e+03,4.8000000000000000e+04,0.0000000000000000e+00,4.8000000000000000e+04,"2007-04-02","OLLA",1
4831,1456,72,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-04-02","OLLA",1
4832,1457,95,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-04-02","OLLA",1
4833,1457,60,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
4834,1457,139,5.0000000000000000e+00,8.0000000000000000e+00,62,2.0000000000000000e+03,0.0000000000000000e+00,1.0000000000000000e+04,0.0000000000000000e+00,1.0000000000000000e+04,"2007-04-02","OLLA",1
4835,1458,146,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
4836,1458,40,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-04-02","OLLA",1
4837,1459,69,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
4838,1460,152,1.5000000000000000e+01,2.5000000000000000e+01,52,2.0000000000000000e+03,0.0000000000000000e+00,3.0000000000000000e+04,0.0000000000000000e+00,3.0000000000000000e+04,"2007-04-02","OLLA",1
4839,1460,98,1.5000000000000000e+01,2.5000000000000000e+01,52,2.0000000000000000e+03,0.0000000000000000e+00,3.0000000000000000e+04,0.0000000000000000e+00,3.0000000000000000e+04,"2007-04-02","OLLA",1
4840,1460,72,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-04-02","OLLA",1
4841,1460,42,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-04-02","OLLA",1
4842,1460,42,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-04-02","OLLA",1
4843,1460,42,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-04-02","OLLA",1
4844,1461,72,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-04-02","OLLA",1
4845,1462,118,1.5000000000000000e+01,3.0000000000000000e+01,46,2.0000000000000000e+03,0.0000000000000000e+00,3.0000000000000000e+04,0.0000000000000000e+00,3.0000000000000000e+04,"2007-04-02","OLLA",1
4846,1463,44,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-04-02","OLLA",1
4847,1464,65,2.1000000000000000e+01,3.5000000000000000e+01,56,2.0000000000000000e+03,6.0000000000000000e+03,4.8000000000000000e+04,0.0000000000000000e+00,4.8000000000000000e+04,"2007-04-02","OLLA",1
4848,1465,49,8.0000000000000000e+00,8.0000000000000000e+00,54,2.0000000000000000e+03,2.0000000000000000e+03,1.8000000000000000e+04,0.0000000000000000e+00,1.8000000000000000e+04,"2007-04-02","OLLA",1
4849,1466,69,1.2500000000000000e+01,2.5000000000000000e+01,52,2.0000000000000000e+03,0.0000000000000000e+00,2.5000000000000000e+04,0.0000000000000000e+00,2.5000000000000000e+04,"2007-04-02","OLLA",1
4850,1467,72,1.5000000000000000e+01,2.5000000000000000e+01,52,2.5000000000000000e+03,0.0000000000000000e+00,3.7500000000000000e+04,0.0000000000000000e+00,3.7500000000000000e+04,"2007-04-02","OLLA",1
4851,1468,72,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-04-02","OLLA",1
4852,1468,57,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
4853,1468,72,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-04-02","OLLA",1
4854,1468,57,1.2500000000000000e+01,2.5000000000000000e+01,52,2.0000000000000000e+03,0.0000000000000000e+00,2.5000000000000000e+04,0.0000000000000000e+00,2.5000000000000000e+04,"2007-04-02","OLLA",1
4855,1469,72,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-04-02","OLLA",1
4856,1469,84,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
4857,1470,60,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
4858,1471,72,1.2000000000000000e+01,2.5000000000000000e+01,52,2.5000000000000000e+03,0.0000000000000000e+00,3.0000000000000000e+04,0.0000000000000000e+00,3.0000000000000000e+04,"2007-04-02","OLLA",1
4859,1471,72,1.2500000000000000e+01,2.5000000000000000e+01,52,2.5000000000000000e+03,0.0000000000000000e+00,3.1250000000000000e+04,0.0000000000000000e+00,3.1250000000000000e+04,"2007-04-02","OLLA",1
4860,1472,90,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
4861,1472,90,1.5000000000000000e+01,2.5000000000000000e+01,52,2.0000000000000000e+03,0.0000000000000000e+00,3.0000000000000000e+04,0.0000000000000000e+00,3.0000000000000000e+04,"2007-04-02","OLLA",1
4862,1473,107,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
4863,1474,81,1.5000000000000000e+01,2.5000000000000000e+01,52,2.0000000000000000e+03,0.0000000000000000e+00,3.0000000000000000e+04,0.0000000000000000e+00,3.0000000000000000e+04,"2007-04-02","OLLA",1
4864,1475,118,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
4865,1476,72,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-04-02","OLLA",1
4866,1477,102,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
4867,1478,81,1.2500000000000000e+01,2.5000000000000000e+01,52,2.0000000000000000e+03,0.0000000000000000e+00,2.5000000000000000e+04,0.0000000000000000e+00,2.5000000000000000e+04,"2007-04-02","OLLA",1
4868,1479,140,1.5000000000000000e+01,2.5000000000000000e+01,52,2.0000000000000000e+03,0.0000000000000000e+00,3.0000000000000000e+04,0.0000000000000000e+00,3.0000000000000000e+04,"2007-04-02","OLLA",1
4869,1480,72,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-04-02","OLLA",1
4870,1481,164,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
4871,1482,77,1.5000000000000000e+01,2.5000000000000000e+01,52,2.0000000000000000e+03,0.0000000000000000e+00,3.0000000000000000e+04,0.0000000000000000e+00,3.0000000000000000e+04,"2007-04-02","OLLA",1
4872,1482,77,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
4873,1482,77,1.2500000000000000e+01,2.5000000000000000e+01,52,2.0000000000000000e+03,0.0000000000000000e+00,2.5000000000000000e+04,0.0000000000000000e+00,2.5000000000000000e+04,"2007-04-02","OLLA",1
4874,1482,42,6.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
4875,1483,77,1.2500000000000000e+01,2.5000000000000000e+01,52,2.0000000000000000e+03,0.0000000000000000e+00,2.5000000000000000e+04,0.0000000000000000e+00,2.5000000000000000e+04,"2007-04-02","OLLA",1
4876,1484,101,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
4877,1485,134,3.0000000000000000e+00,3.0000000000000000e+00,54,2.5000000000000000e+03,2.0000000000000000e+03,9.5000000000000000e+03,0.0000000000000000e+00,9.5000000000000000e+03,"2007-04-02","OLLA",1
4878,1486,125,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
4879,1487,116,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-04-02","OLLA",1
4880,1487,43,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-04-02","OLLA",1
4881,1487,82,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
4882,1487,139,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
4883,1487,43,5.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.2500000000000000e+04,0.0000000000000000e+00,1.2500000000000000e+04,"2007-04-02","OLLA",1
4884,1488,67,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
4885,1488,67,1.5000000000000000e+01,2.5000000000000000e+01,52,2.0000000000000000e+03,0.0000000000000000e+00,3.0000000000000000e+04,0.0000000000000000e+00,3.0000000000000000e+04,"2007-04-02","OLLA",1
4886,1489,72,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-04-02","OLLA",1
4887,1490,125,1.2500000000000000e+01,2.5000000000000000e+01,52,2.0000000000000000e+03,0.0000000000000000e+00,2.5000000000000000e+04,0.0000000000000000e+00,2.5000000000000000e+04,"2007-04-02","OLLA",1
4888,1491,134,2.1000000000000000e+01,3.5000000000000000e+01,58,2.5000000000000000e+03,6.0000000000000000e+03,5.8500000000000000e+04,0.0000000000000000e+00,5.8500000000000000e+04,"2007-04-02","OLLA",1
4889,1492,125,2.1000000000000000e+01,3.5000000000000000e+01,56,2.0000000000000000e+03,6.0000000000000000e+03,4.8000000000000000e+04,0.0000000000000000e+00,4.8000000000000000e+04,"2007-04-02","OLLA",1
4890,1493,44,1.2000000000000000e+01,2.5000000000000000e+01,52,2.5000000000000000e+03,6.0000000000000000e+03,3.6000000000000000e+04,0.0000000000000000e+00,3.6000000000000000e+04,"2007-04-02","OLLA",1
4891,1494,65,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
4892,1494,90,7.0000000000000000e+00,1.0000000000000000e+01,46,2.0000000000000000e+03,0.0000000000000000e+00,1.4000000000000000e+04,0.0000000000000000e+00,1.4000000000000000e+04,"2007-04-02","OLLA",1
4893,1495,69,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
4894,1496,146,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
4895,1497,81,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
4896,1498,123,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
4897,1498,50,1.5000000000000000e+01,2.5000000000000000e+01,52,2.0000000000000000e+03,0.0000000000000000e+00,3.0000000000000000e+04,0.0000000000000000e+00,3.0000000000000000e+04,"2007-04-02","OLLA",1
4898,1498,81,3.0000000000000000e+01,5.5000000000000000e+01,60,2.0000000000000000e+03,7.0000000000000000e+03,6.7000000000000000e+04,0.0000000000000000e+00,6.7000000000000000e+04,"2007-04-02","OLLA",1
4899,1499,81,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
4900,1500,137,1.5000000000000000e+01,2.5000000000000000e+01,52,2.0000000000000000e+03,0.0000000000000000e+00,3.0000000000000000e+04,0.0000000000000000e+00,3.0000000000000000e+04,"2007-04-02","OLLA",1
4901,1501,63,1.5000000000000000e+01,2.5000000000000000e+01,52,2.0000000000000000e+03,0.0000000000000000e+00,3.0000000000000000e+04,0.0000000000000000e+00,3.0000000000000000e+04,"2007-04-02","OLLA",1
4902,1502,95,5.0000000000000000e+00,1.5000000000000000e+01,46,2.5000000000000000e+03,0.0000000000000000e+00,1.2500000000000000e+04,0.0000000000000000e+00,1.2500000000000000e+04,"2007-04-02","OLLA",1
4903,1502,83,1.2500000000000000e+01,2.5000000000000000e+01,52,2.0000000000000000e+03,0.0000000000000000e+00,2.5000000000000000e+04,0.0000000000000000e+00,2.5000000000000000e+04,"2007-04-02","OLLA",1
4904,1502,50,1.2500000000000000e+01,2.5000000000000000e+01,52,2.0000000000000000e+03,0.0000000000000000e+00,2.5000000000000000e+04,0.0000000000000000e+00,2.5000000000000000e+04,"2007-04-02","OLLA",1
4905,1503,73,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
4906,1503,146,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
4907,1503,72,6.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
4908,1503,146,1.0500000000000000e+01,1.5000000000000000e+01,46,2.0000000000000000e+03,0.0000000000000000e+00,2.1000000000000000e+04,0.0000000000000000e+00,2.1000000000000000e+04,"2007-04-02","OLLA",1
4909,1503,146,1.2500000000000000e+01,1.8000000000000000e+01,46,2.0000000000000000e+03,0.0000000000000000e+00,2.5000000000000000e+04,0.0000000000000000e+00,2.5000000000000000e+04,"2007-04-02","OLLA",1
4910,1503,110,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
4911,1504,90,2.1000000000000000e+01,3.5000000000000000e+01,56,2.0000000000000000e+03,6.0000000000000000e+03,4.8000000000000000e+04,0.0000000000000000e+00,4.8000000000000000e+04,"2007-04-02","OLLA",1
4912,1504,137,1.5000000000000000e+01,2.5000000000000000e+01,52,2.0000000000000000e+03,0.0000000000000000e+00,3.0000000000000000e+04,0.0000000000000000e+00,3.0000000000000000e+04,"2007-04-02","OLLA",1
4913,1504,155,2.4500000000000000e+01,3.5000000000000000e+01,58,3.0000000000000000e+03,6.0000000000000000e+03,7.9500000000000000e+04,0.0000000000000000e+00,7.9500000000000000e+04,"2007-04-02","OLLA",1
4914,1504,115,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
4915,1504,90,1.5000000000000000e+01,2.5000000000000000e+01,52,2.0000000000000000e+03,0.0000000000000000e+00,3.0000000000000000e+04,0.0000000000000000e+00,3.0000000000000000e+04,"2007-04-02","OLLA",1
4916,1504,133,2.1000000000000000e+01,3.5000000000000000e+01,56,2.0000000000000000e+03,6.0000000000000000e+03,4.8000000000000000e+04,0.0000000000000000e+00,4.8000000000000000e+04,"2007-04-02","OLLA",1
4917,1505,109,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
4918,1506,49,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
4919,1506,140,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
4920,1507,164,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
4921,1508,42,2.1000000000000000e+01,3.5000000000000000e+01,56,2.5000000000000000e+03,6.0000000000000000e+03,5.8500000000000000e+04,0.0000000000000000e+00,5.8500000000000000e+04,"2007-04-02","OLLA",1
4922,1509,42,4.0000000000000000e+00,4.0000000000000000e+00,54,2.5000000000000000e+03,2.0000000000000000e+03,1.2000000000000000e+04,0.0000000000000000e+00,1.2000000000000000e+04,"2007-04-02","OLLA",1
4923,1509,145,8.0000000000000000e+00,1.3000000000000000e+01,46,2.5000000000000000e+03,0.0000000000000000e+00,2.0000000000000000e+04,0.0000000000000000e+00,2.0000000000000000e+04,"2007-04-02","OLLA",1
